55	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 129 120 036 	129	7	05:32:06.06	
56	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 143 249 224 	143	7	05:32:06.14	
57	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 147 248 041 	147	7	05:32:06.21	
58	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 157 121 237 	157	7	05:32:06.29	
59	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 158 057 236 	158	7	05:32:06.37	
60	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 167 249 254 	167	7	05:32:06.45	
61	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 173 121 249 	173	7	05:32:06.53	
62	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 182 057 242 	182	7	05:32:06.60	
63	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 188 185 245 	188	7	05:32:06.68	
64	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 197 120 023 	197	7	05:32:06.76	
65	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 197 120 023 	197	7	05:32:06.84	
66	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 212 184 027 	212	7	05:32:06.92	
67	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 218 057 223 	218	7	05:32:07.00	
68	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 228 184 015 	228	7	05:32:07.07	
69	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 235 248 011 	235	7	05:32:07.15	
70	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 238 056 008 	238	7	05:32:07.23	
71	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 246 056 002 	246	7	05:32:07.31	
72	0024h	001 003 000 036 000 001 196 001 	001 003 002 000 255 248 004 	255	7	05:32:07.39	
73	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 005 121 215 	261	7	05:32:07.46	
74	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 017 121 216 	273	7	05:32:07.54	
75	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 014 056 016 	270	7	05:32:07.62	
76	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 042 056 011 	298	7	05:32:07.85	
77	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 046 057 200 	302	7	05:32:07.93	
78	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 056 184 006 	312	7	05:32:08.01	
79	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 061 120 005 	317	7	05:32:08.09	
80	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 070 056 038 	326	7	05:32:08.17	
81	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 072 185 226 	328	7	05:32:08.25	
82	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 080 185 232 	336	7	05:32:08.32	
83	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 089 121 238 	345	7	05:32:08.40	
84	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:08.48	
85	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 096 185 252 	352	7	05:32:08.56	
86	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 096 185 252 	352	7	05:32:08.64	
87	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:08.71	
88	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:08.79	
89	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:08.85	
90	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:08.95	
91	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:09.03	
92	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:09.10	
93	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:09.18	
94	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:09.26	
95	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:09.34	
96	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:09.42	
97	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:09.50	
98	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:09.57	
99	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:09.65	
100	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:09.73	
101	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:09.81	
102	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:09.89	
103	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:09.96	
104	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:10.04	
105	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:10.12	
106	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:10.20	
107	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:10.28	
108	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:10.35	
109	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:10.43	
110	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:10.51	
111	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:10.59	
112	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:10.67	
113	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:10.73	
114	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:10.82	
115	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:10.89	
116	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:10.98	
117	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:11.06	
118	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:11.14	
119	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:11.21	
120	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:11.29	
121	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:11.37	
122	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:11.45	
123	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:11.53	
124	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:11.60	
125	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:11.68	
126	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:11.76	
127	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:11.84	
128	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:11.92	
129	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:12.00	
130	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:12.07	
131	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:12.15	
132	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:12.23	
133	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:12.31	
134	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:12.37	
135	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:12.46	
136	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:12.54	
137	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:12.62	
138	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:12.70	
139	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:12.78	
140	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:12.85	
141	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:12.93	
142	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:13.01	
143	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:13.09	
144	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:13.17	
145	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:13.25	
146	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:13.32	
147	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:13.40	
148	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:13.48	
149	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:13.56	
150	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:13.64	
151	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:13.71	
152	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:13.79	
153	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:13.87	
154	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:13.95	
155	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:14.03	
156	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:14.10	
157	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:14.18	
158	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:14.26	
159	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:14.34	
160	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:14.42	
161	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:14.50	
162	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:14.57	
163	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:14.65	
164	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:14.73	
165	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:14.81	
166	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:14.89	
167	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:14.96	
168	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:15.04	
169	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:15.12	
170	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:15.20	
171	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:15.26	
172	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:15.35	
173	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:15.43	
174	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:15.51	
175	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:15.59	
176	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:15.67	
177	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:15.75	
178	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:15.82	
179	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:15.89	
180	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:15.98	
181	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:16.06	
182	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:16.14	
183	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:16.21	
184	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:16.29	
185	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:16.37	
186	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:16.45	
187	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:16.53	
188	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:16.60	
189	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:16.68	
190	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:16.76	
191	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:16.84	
192	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:16.92	
193	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:17.00	
194	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:17.07	
195	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:17.15	
196	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:17.23	
197	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:17.31	
198	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:17.39	
199	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:17.46	
200	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:17.54	
201	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:17.62	
202	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:17.70	
203	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:17.78	
204	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:17.85	
205	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:17.93	
206	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:18.01	
207	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:18.09	
208	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:18.17	
209	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:18.25	
210	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:18.32	
211	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:18.40	
212	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:18.48	
213	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:18.56	
214	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:18.64	
215	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:18.71	
216	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:18.79	
217	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:18.87	
218	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:18.95	
219	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:19.03	
220	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:19.10	
221	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:19.18	
222	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:19.26	
223	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:19.34	
224	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:19.42	
225	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:19.50	
226	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:19.57	
227	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:19.65	
228	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:19.73	
229	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:19.81	
230	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:19.89	
231	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:19.96	
232	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:20.04	
233	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:20.12	
234	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:20.20	
235	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:20.28	
236	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:20.35	
237	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:20.43	
238	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:20.51	
239	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:20.59	
240	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:20.67	
241	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:20.75	
242	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:20.82	
243	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:20.89	
244	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:20.98	
245	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:21.06	
246	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:21.14	
247	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:21.21	
248	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:21.29	
249	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:21.37	
250	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:21.45	
251	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:21.53	
252	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:21.60	
253	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:21.68	
254	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:21.76	
255	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:21.84	
256	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 095 249 236 	351	7	05:32:21.92	
257	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:22.00	
258	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:22.07	
259	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:22.15	
260	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:22.23	
261	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:22.31	
262	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:22.39	
263	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:22.46	
264	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 094 056 044 	350	7	05:32:22.53	
265	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:22.62	
266	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:22.70	
267	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 090 057 239 	346	7	05:32:22.76	
268	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:22.85	
269	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:22.93	
270	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:23.01	
271	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:23.09	
272	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 091 248 047 	347	7	05:32:23.17	
273	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 092 185 237 	348	7	05:32:23.25	
274	0024h	001 003 000 036 000 001 196 001 	001 003 002 001 093 120 045 	349	7	05:32:23.32	
